f0,f1,f2,class
0.544979157,0.679334779,0.447403139,2
0.031669629,0.312549368,0.958736212,1
0.107928554,0.370875141,0.018384255,0
0.115336964,0.811783156,0.959970337,2
0.3357098,0.059086371,0.064317516,0
0.986043517,0.922421615,0.195742011,2
0.448209213,0.129948695,0.973313712,2
0.589454936,0.795782678,0.273145227,2
0.172156152,0.945627581,0.128513497,1
0.553934633,0.804842187,0.292294202,2
0.778887213,0.912000727,0.593622308,2
0.955737388,0.133300957,0.582063203,2
0.909555166,0.285769892,0.831111262,2
0.360090477,0.533608932,0.745928318,2
0.877532322,0.630459183,0.873042622,2
0.036986083,0.086876142,0.739716068,1
0.628616131,0.625392525,0.906690742,2
0.264781928,0.142168724,0.203970701,1
0.548428931,0.924208417,0.178628646,2
0.02697481,0.966369923,0.048610134,1
0.782348229,0.906271164,0.047187337,2
0.468388283,0.582764502,0.257544446,1
0.769834668,0.144447077,0.447957927,1
0.561756027,0.16599904,0.075481249,1
0.194886075,0.258135477,0.17449306,1
0.319713478,0.268608669,0.544919689,1
0.510568098,0.988802461,0.017141093,2
0.792556405,0.663707367,0.381414505,2
0.224660055,0.833174784,0.764158832,2
0.142829901,0.839777412,0.511838513,1
0.970967699,0.859102907,0.653854412,2
0.0841383,0.457451611,0.949477546,1
0.291169535,0.055595897,0.389041618,1
0.756679582,0.556110722,0.94324732,2
0.835463225,0.505817188,0.922417025,2
0.498950622,0.068038071,0.591724381,1
0.478353986,0.280155077,0.672584016,1
0.258028958,0.355207235,0.103355693,1
0.32904537,0.947289555,0.189904141,1
0.667351598,0.987825469,0.295068364,2
0.529950329,0.215030146,0.601798683,1
0.898933313,0.891502131,0.808291937,3
0.10213332,0.750651968,0.837620239,2
0.150012564,0.38229624,0.244140744,1
0.267205131,0.642958777,0.262149874,1
0.034537848,0.030651715,0.703319779,1
0.750248779,0.678987168,0.710251459,2
0.942786974,0.00325306,0.530627661,1
0.874210024,0.832929048,0.943027488,3
0.794418816,0.009232422,0.039909132,1
0.738080727,0.847268414,0.733986667,2
0.807032609,0.332491351,0.644724952,2
0.601780126,0.333252063,0.350225224,1
0.654549554,0.781758674,0.851040204,2
0.412746356,0.107341221,0.273695003,1
0.081670628,0.615291964,0.158993589,1
0.412871813,0.848609735,0.415504152,2
0.729902388,0.653563815,0.647160799,2
0.183268928,0.691284719,0.640036893,2
0.342060343,0.758259551,0.055515718,1
0.038502751,0.038114848,0.151326291,0
0.575382434,0.96007747,0.910255348,2
0.718123925,0.913769018,0.268009386,2
0.889471621,0.155403581,0.522469795,2
0.741721923,0.487459108,0.936531353,2
0.062778521,0.156137044,0.077790677,0
0.990913002,0.49496861,0.97777103,2
0.036615742,0.504157584,0.139290616,1
0.606135755,0.325889886,0.309926499,1
0.596554032,0.361617514,0.66639584,2
0.764244368,0.62255929,0.967180375,2
0.431951016,0.829039147,0.899113619,2
0.769388155,0.727281036,0.09710463,2
0.992606505,0.998253711,0.23690173,2
0.655650705,0.27362073,0.034984936,1
0.226789333,0.161792692,0.966924767,1
0.983485598,0.611570012,0.899021563,2
0.192443598,0.017472763,0.23108459,0
0.034436766,0.618929643,0.935654679,2
0.818103553,0.260990157,0.733947401,2
0.383436844,0.276944105,0.158390057,1
0.308630174,0.153031753,0.171547212,1
0.490515858,0.050460667,0.947164519,1
0.742546351,0.546166848,0.862507082,2
0.40589005,0.470434507,0.71547698,2
0.461774558,0.664881054,0.014589153,1
0.513726325,0.345391086,0.694824648,2
0.872242931,0.175715287,0.192405304,1
0.455274681,0.010954708,0.504044806,1
0.455165741,0.813105948,0.002859611,1
0.862079684,0.792578872,0.480661325,2
0.65380514,0.78175943,0.268309871,2
0.502229309,0.877741732,0.894070899,2
0.493155441,0.688153456,0.051144228,1
0.421133078,0.939369129,0.651535335,2
0.660276187,0.46582193,0.627235776,2
0.799013147,0.334703541,0.437696871,2
0.59772475,0.169726694,0.663247151,1
0.445162437,0.029081093,0.338407846,1
0.958892769,0.527499242,0.609193808,2
0.300925362,0.234061373,0.899377361,1
0.104009152,0.455097659,0.459814903,1
0.269948296,0.767237729,0.146289973,1
0.661848218,0.219481514,0.675789089,2
0.836088417,0.152664025,0.294223104,1
0.989791415,0.814655038,0.250632022,2
0.819557444,0.941008083,0.233446954,2
0.778862255,0.798993589,0.495713997,2
0.447859347,0.579954321,0.97862201,2
0.610951416,0.580294862,0.566289813,2
0.6174518,0.849640822,0.012441944,1
0.807369034,0.603918097,0.109781003,2
0.584229635,0.994034869,0.390785002,2
0.025117694,0.135076642,0.449175033,1
0.829361613,0.067677242,0.843129793,2
0.094141025,0.78092969,0.362629017,1
0.147653649,0.050044797,0.08469631,0
0.487247693,0.493860557,0.635993381,2
0.920595214,0.816690023,0.000404752,2
0.247808445,0.688814806,0.638447974,2
0.556153597,0.715550434,0.361202251,2
0.801218588,0.038860898,0.561933396,1
0.282667985,0.017954151,0.716437855,1
0.364473785,0.586540448,0.821362796,2
0.211495033,0.262125747,0.037459351,1
0.070955941,0.474657868,0.620864506,1
0.606500693,0.060421001,0.948496298,2
0.011258753,0.874619019,0.210655449,1
0.703437048,0.864975602,0.455510225,2
0.358941042,0.590013152,0.906988519,2
0.629410848,0.021014659,0.941480901,2
0.025240286,0.844976631,0.03844764,1
0.689577613,0.102849239,0.60107256,1
0.501016966,0.347597045,0.482075562,1
0.951578428,0.608167351,0.720569226,2
0.612233928,0.01437462,0.43654454,1
0.476136374,0.072419513,0.640915013,1
0.62710886,0.863571468,0.767716306,2
0.478121901,0.024491793,0.482688852,1
0.63875699,0.686547705,0.846599519,2
0.809448835,0.79772157,0.863023431,2
0.652814416,0.958310279,0.787380383,2
0.990551858,0.191284221,0.327408258,2
0.058847904,0.003446076,0.112577676,0
0.656002357,0.726831591,0.312829866,2
0.96995261,0.139772189,0.017177735,1
0.539064177,0.376407158,0.562699231,1
0.100389997,0.926830122,0.649563409,2
0.952965129,0.563983635,0.335229084,2
0.418124728,0.75438073,0.636885702,2
0.052420559,0.994586827,0.339638358,1
0.423257144,0.5809048,0.403880899,1
0.815575063,0.310179814,0.609169451,2
0.406697501,0.644277459,0.600305801,2
0.62734759,0.225187749,0.277676671,1
0.984581955,0.454079361,0.006376383,1
0.203276229,0.899798859,0.973611579,2
0.18137785,0.035633489,0.763873548,1
0.399393009,0.139669811,0.857419536,1
0.019309269,0.322326047,0.618205279,1
0.435545237,0.781481096,0.520592441,2
0.24142678,0.741927732,0.957422217,2
0.260383342,0.826364754,0.299089506,1
0.325071997,0.325722909,0.486370093,1
0.030101496,0.172169617,0.186499584,0
0.974565196,0.024871996,0.875204816,2
0.692634673,0.770559409,0.119264238,2
0.53828497,0.645276032,0.624062688,2
0.728850491,0.10794327,0.096247847,1
0.899094348,0.126095298,0.05576154,1
0.403715156,0.486768336,0.467892787,1
0.289220364,0.024418169,0.98248814,1
0.877634745,0.748352057,0.020972533,2
0.780015942,0.947851622,0.195980462,2
0.762963059,0.08131616,0.302602859,1
0.433873841,0.219215941,0.915026789,2
0.298033041,0.741022216,0.480246755,2
0.834505986,0.706896436,0.421173842,2
0.012790882,0.000669902,0.340006042,0
0.219860028,0.361400199,0.013603687,1
0.583504603,0.272815775,0.306039927,1
0.265184988,0.377103015,0.548953898,1
0.081370478,0.323845959,0.560400573,1
0.816699053,0.676903362,0.148510829,2
0.048412927,0.549340808,0.521502075,1
0.73294989,0.965761338,0.517336049,2
0.252953176,0.529774996,0.669551294,1
0.716453815,0.826006893,0.17291069,2
0.510894875,0.131702228,0.561564411,1
0.790132354,0.086679364,0.068875026,1
0.183566356,0.963413623,0.433399478,2
0.708194266,0.391722527,0.056415341,1
0.210722979,0.629858374,0.72269257,2
0.452949991,0.35668936,0.289429373,1
0.030217272,0.28770062,0.689432297,1
0.804255449,0.381027403,0.514680006,2
0.478197387,0.526541653,0.437965601,1
0.349312402,0.712541653,0.338921934,1
0.771174063,0.149050779,0.177661277,1
0.742699543,0.910021906,0.863984434,3
0.805136079,0.220383599,0.264701443,1
0.115586932,0.49069267,0.448528714,1
0.514014133,0.259900716,0.367765942,1
0.256059667,0.659641598,0.714768012,2
0.60072969,0.583850032,0.485501419,2
